ROI_ID,S2_ID,LUSE,CCOVER,oldtarget_exp01_RECALL,oldtarget_exp01_PRECISION,oldtarget_exp01_BOA,oldtarget_exp02_RECALL,oldtarget_exp02_PRECISION,oldtarget_exp02_BOA,oldtarget_exp03_RECALL,oldtarget_exp03_PRECISION,oldtarget_exp03_BOA,sen2cor_exp01_RECALL,sen2cor_exp01_PRECISION,sen2cor_exp01_BOA,sen2cor_exp02_RECALL,sen2cor_exp02_PRECISION,sen2cor_exp02_BOA,sen2cor_exp03_RECALL,sen2cor_exp03_PRECISION,sen2cor_exp03_BOA,kappamaskl1c_exp01_RECALL,kappamaskl1c_exp01_PRECISION,kappamaskl1c_exp01_BOA,kappamaskl1c_exp02_RECALL,kappamaskl1c_exp02_PRECISION,kappamaskl1c_exp02_BOA,kappamaskl1c_exp03_RECALL,kappamaskl1c_exp03_PRECISION,kappamaskl1c_exp03_BOA,kappamaskl2a_exp01_RECALL,kappamaskl2a_exp01_PRECISION,kappamaskl2a_exp01_BOA,kappamaskl2a_exp02_RECALL,kappamaskl2a_exp02_PRECISION,kappamaskl2a_exp02_BOA,kappamaskl2a_exp03_RECALL,kappamaskl2a_exp03_PRECISION,kappamaskl2a_exp03_BOA,fmask_exp01_RECALL,fmask_exp01_PRECISION,fmask_exp01_BOA,fmask_exp02_RECALL,fmask_exp02_PRECISION,fmask_exp02_BOA,fmask_exp03_RECALL,fmask_exp03_PRECISION,fmask_exp03_BOA,unet_mobilenetv2_exp01_RECALL,unet_mobilenetv2_exp01_PRECISION,unet_mobilenetv2_exp01_BOA,unet_mobilenetv2_exp02_RECALL,unet_mobilenetv2_exp02_PRECISION,unet_mobilenetv2_exp02_BOA,unet_mobilenetv2_exp03_RECALL,unet_mobilenetv2_exp03_PRECISION,unet_mobilenetv2_exp03_BOA,s2cloudless_exp01_RECALL,s2cloudless_exp01_PRECISION,s2cloudless_exp01_BOA,qa60_exp01_RECALL,qa60_exp01_PRECISION,qa60_exp01_BOA,CDFCNN_RGBI_exp01_RECALL,CDFCNN_RGBI_exp01_PRECISION,CDFCNN_RGBI_exp01_BOA,CDFCNN_RGBISWIR_exp01_RECALL,CDFCNN_RGBISWIR_exp01_PRECISION,CDFCNN_RGBISWIR_exp01_BOA
ROI_0868,20190829T072619_20190829T073328_T39TWF,80,0.5566830450708465,0.917962087279686,0.9990039690324918,0.9584064060533208,0.9426606556124398,0.9934449991947173,0.9702794411367301,0.9282413038190221,1,0.9641206519095111,0.5394519712118481,0.9950123412581688,0.7680281927366541,0,NA,0.5,0.3729496663661813,1,0.6864748331830907,0.8800146991527187,0.9260453679855827,0.8958821482355384,0.35558951631389923,0.44117479759579836,0.6016945546928967,0.7896318342467126,0.8722694654316695,0.6495407248934899,0.9088583195817675,0.8527534723351657,0.855896226962535,0.46985558187514326,0.46438389269854696,0.6433663850732625,0.8505682983482862,0.8108866365649483,0.5045030888746692,0.8233605591224883,0.9578080512336568,0.8889080885377798,0.7706731871322686,0.8059870860503772,0.8539933176916004,0.8750125202111981,0.983419905762025,0.9062132613196825,0.9386726387752555,0.9331022076409327,0.927083043518053,0.8079926644761978,0.911113408812835,0.8906782156748856,0.9534725103858133,0.9841962228480278,0.9442595251241086,0.677062388196303,0.9806579898770789,0.8301467093129876,0.30733016238403604,0.9987156955522509,0.6534169422342017,0.42778001192572757,0.9999837920191903,0.7138856526478143,0.3752305409565542,1,0.6876152704782771
ROI_0868,20200417T071621_20200417T072348_T39TWF,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROI_0868,20200706T071621_20200706T072026_T39TWF,80,0.90953408393514,1,1,1,1,1,1,1,1,NA,0.9684947144621313,0.9877087670248724,0.9236619830523815,0,NA,0.5,0.8918407756647536,1,NA,0.9949202819519357,0.9754642323679076,0.8716601580422705,0.6940438603976449,0.9330618331994952,0.8445457267894277,0.9949668250469931,1,NA,0.9920939726620354,0.9681694317212362,0.8320824842403955,0.4788377847939244,0.8790632098378632,0.7361427500969575,0.9812877053894342,1,NA,0.9960873015536214,0.9627486126093608,0.8042984506744129,0.5989418892396962,0.9488982019737732,0.7978668231309857,0.9981318583763379,1,NA,0.9969233119591925,0.9644427475274963,0.8136975976128413,0.6304718832664903,0.9532318410527674,0.8136975976128413,1,1,NA,0.9632155421548699,0.9861618004866181,0.9136625539087346,0.7810840975543512,0.9779290264649781,0.801925272601734,0.8553065442215555,0.9980143403252323,0.9190987879397734,0.7231532445266782,0.9999471877475574,0.8613846263592517
ROI_0868,20200709T072621_20200709T073339_T39TWF,80,0.19368074077219094,0.9498395743239204,1,0.9749197871619601,1,0.9949829882936394,0.999084523715571,0.9818029279751668,1,0.9909014639875834,0.08856294465812391,1,0.544281472329062,0,NA,0.5,0.03728344309744537,1,0.5186417215487227,0.9619960541262281,0.641053903666618,0.9163050131139896,0.08127100962095746,0.896435991689308,0.5389308248325764,0.5584294643231679,0.8161308516638466,0.7256139429475097,1,0.1936829835030377,0.5000071804003792,0,NA,0.5,1,0.4600738001682891,0.5000107230173141,0.7302257916658363,0.26773931914333937,0.6252516211682428,0,0,0.4994528187725252,0.3839506690716893,0.33389267865611205,0.3656381742767766,0.9672572191554236,0.6368383761513633,0.9173822356799033,0.7387707198330822,0.9520315184106356,0.8626271456214315,0.9240236587105164,0.8487246667180396,0.8918439783909016,0.12030929273201937,0.9893477548344805,0.559999071024462,0,NA,0.5,0.046015265350046824,1,0.5230076326750234,0.028438191275234656,1,0.5142190956376174
ROI_0870,20190617T142049_20190617T143032_T18FXL,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
ROI_0870,20191124T141729_20191124T142742_T18FXL,80,0.3436068256645605,0.9980341937947923,0.9998762069819263,0.9989847551806978,0.9799133163951577,0.9971408583508228,0.989748348871526,0.9939253900732382,0.9999835708711545,0.9969553746067634,0.8709981802251129,0.9400596493780461,0.9209629585346923,0,NA,0.5,0.6511753227136523,0.9669261172134527,0.8156025950337317,0.9823189773314461,0.6741288930003083,0.8668732115501337,0.269197429382753,0.923408182097816,0.6329433203662543,0.89162046751635,0.7829687466391344,0.8350155278930467,0.9998652018602143,0.3499054575187807,0.5137101722435925,0.11313704976834556,0.9968396102185936,0.5565419322042511,0.9926435167419189,0.47089627391742195,0.49632175837095943,0.8549909011255644,0.8779500311440238,0.8963856592550596,0.28808847705873564,0.77475884244373,0.6378348477676647,0.7458869828620885,0.9215203663727883,0.8444670192926003,0.9416099391161735,0.9215783282210275,0.9498328363572565,0.819279629352862,0.9037523080981271,0.903171145285492,0.9321995150109816,0.9413612565445026,0.940068308938831,0.836321358765249,0.9411073189230186,0.9044624922828532,0.20931904473051607,0.9992492492492493,0.6046183601803693,0.46826627125879,0.9997841467801895,0.7341066742248237,0.4440924715238931,0.999317509668613,0.7219668515482325
ROI_0870,20191214T141729_20191214T142749_T18FXL,80,0.640637484030091,0.9942100411502799,1,0.9971050205751399,0.9478816805138177,0.9989753462087809,0.9738675521993089,0.9865095363622267,1,0.9932547681811134,0.7834217994059417,0.9989551803082218,0.8909805336606955,0,NA,0.5,0.6507985734222361,0.9995467326337139,0.8249006558331897,0.9998433517897058,0.7323715544100903,0.6742482354411667,0.01048848034883036,0.413953488372093,0.5041249316583429,0.955491974249571,0.8398225575281155,0.6698371943185923,1,0.640637484030091,0.5,0,NA,0.5,1,0.7716467050845103,0.5,0.8770552546437157,0.9418352624530121,0.8902482837920418,0.7004301455423959,0.2687846240814019,0.7065793632761749,0.9486642090046469,0.780442037603236,0.5234092148096153,0.9606451496291655,0.9484225177853387,0.9337563692809858,0.7776795710329385,0.8140632228218967,0.8754502794779775,0.9665414492869612,0.9635436145227161,0.9214827526344207,0.9712189038240239,0.9186912638843772,0.9089908318742048,0.5619091801876167,0.9987149832947828,0.7803101494682714,0.7228832910583994,0.9966938029573019,0.8593042507878352,0.702862444796568,0.9995458907395983,0.8511465944553385
ROI_0870,20200311T142731_20200311T143845_T18FXL,80,0.1346605887733952,0.9734005961935336,1,0.9867002980967667,0.9586516665267399,0.9982951564958908,0.9792429458924299,0.968080395162664,1,0.984040197581332,0.9601582205916074,0.8995649605241958,0.9717380826990456,0,NA,0.5,0.6006642820643842,0.9470164885332187,0.7954087738782627,0.9926622334326989,0.6545949419725551,0.9555760529989274,0.3113088741499454,0.8883564925730714,0.6536736414412244,0.7539260773292454,0.7226140333692493,0.8345641885316195,0.9997706947947719,0.1433102700215294,0.5348663682142714,0.15401729493745278,1,0.5770086474687264,0.8196048373360586,0.19476881853175582,0.41337828543517624,0.9455973400596194,0.9692678340580562,0.9704658585682564,0.25883636974225505,0.47111858190709044,0.6147067391878593,0.6818770226537217,0.8495246583481878,0.8232438349515371,0.9783593212565925,0.9196551259598545,0.9825291407637153,0.837377214339686,0.9821279109841957,0.91791711702493894,0.9601090103900528,0.9815762894855988,0.9774144025853673,0.8900768172437514,0.9986814176368431,0.9449469695492909,0.6474719101123595,0.9082830719742662,0.8186488203106703,0.6964858977298785,1,0.8482429488649392,0.764446227929374,1,0.882223113964687
ROI_0870,20200614T142739_20200614T143609_T18FXL,80,0.6809916589792382,0.5897172848462864,0.971901768283,0.7766612050675793,0.9336314071726376,0.9779854949311305,0.9641127910403402,0.6871368860568603,1,0.8435684430284301,0.5260496962002359,0.994535050684726,0.7599395113144339,0,NA,0.5,0.40673991779950236,1,0.7033699588997512,0.9989117620386324,0.6968900136420253,0.5357176627710616,0.010526911539985289,0.8913738019169329,0.5050984664942956,0.9757669794585924,0.8830787193171374,0.4878834897292962,1,0.6809916589792382,0.5,0,NA,0.5,1,0.8855879049409258,0.5,0.024224630452525608,0.9981317141522653,0.5120639177864874,0.9799083139962647,0.25135496109326005,0.6145889969100087,0.8694816487170882,0.9457782202626464,0.7418219929706485,0.7654733835131948,0.9738113436107466,0.8607642540985495,0.08896938140245629,0.8039549948857825,0.5416944308916452,0.6300236664211404,1,0.8150118332105702,0.82097351954294,0.9932660394437283,0.9045459740390352,0.04105831141742991,1,0.5205291557087149,0.6002879296272785,0.8999294739435961,0.7288968837842258,0.7367087603155893,0.8383686580064242,0.7167554497412136
ROI_0873,20190316T162021_20190316T163656_T16PBC,80,0.3462623658238157,0.9996767361498161,0.9996544497948993,0.9997468529985373,0.9278383360262158,1,0.9639191680131078,0.9762893462922643,1,0.9881446731461321,0.5273213688552001,0.9994929220367631,0.7635898340458935,0.0026625401087772803,0.9140625,0.5013057050681937,0.3548442608845294,0.9993257195836318,0.677294567218742,0.9256381674283803,0.7435174241610257,0.8782562010483265,0.3177297863140887,0.5294853805605066,0.6300299128188428,0.7647340501148495,0.7403605861516953,0.7394802693091069,0.9862780069111582,0.5055653962630707,0.7376909043122784,0.10383906424231389,0.6069433359936153,0.5450518471933432,0.8170860362281431,0.598297247545582,0.6162558095163103,0.9233864675064095,0.8100150587683101,0.9043368976626107,0.15283435359442918,0.2985950560199182,0.5397523384144092,0.7041069036983831,0.7543083409480755,0.7298638291174251,0.9675955857763906,0.9067860351419677,0.9574562113895917,0.8842819106569875,0.9021009866511898,0.9323402692572278,0.9604124112440424,0.9247916081296245,0.9385926902984889,0.744955969234199,0.9657793577849071,0.8654874136220649,0.12286255712852527,0.939161554192229,0.5593234797084963,0.5594025192286256,0.9997609371264643,0.7796658344234596,0.424902463493479,0.9999213032186983,0.7124423754490262
ROI_0873,20190405T161901_20190405T162954_T16PBC,80,0.06102338650846646,1,1,1,1,1,1,1,1,1,0.5550917141049968,0.9990892531876139,0.7775294144843337,0.11199484092863285,0.9904942965779467,0.5559774026083889,0.39101696265031455,0.9983733224888166,0.6954742884688998,0.9126502213788741,0.8281106519742883,0.9501694242327694,0.43368443680137575,0.4252740303541315,0.7059264815634291,0.8234450903878315,0.7684304399524375,0.898404427681617,0.6448450347881087,0.06071054261350103,0.4982305668532994,0.0264402407566638,0.9959514170040485,0.5132181185927391,0.4894082981603886,0.07308458451018285,0.4115716987773738,0.9509803921568627,0.2061057191424028,0.8564603898129908,0.7002364574376613,0.3991056113697623,0.8304827138395583,0.9357330572588994,0.263240433730621,0.8273082447689053,0.9726755218216319,0.7223788049605412,0.9741908136791277,0.7591358555460017,0.5890742285237698,0.8697051301575278,0.9206816914868201,0.6948133902277781,0.9386369302339579,0.9425679949399115,0.8831338153372051,0.9672309044173519,0.5096774193548387,0.8870541611624835,0.7527299503102938,0.7335230866540164,1,0.8667615433270082,0.5775458570524984,0.9889526697714719,0.788563285782149
ROI_0873,20190530T161839_20190530T162652_T16PBC,80,0.9180642347373987,1,1,1,1,1,1,1,1,1,0.7361269355442225,0.9973967085737723,0.8572993826015818,0,NA,0.5,0.7078761858261742,0.9993221188627547,0.8486529623392729,1,0.9180642347373987,0.5,0,NA,0.5,1,0.9565464082661407,0.5,1,0.9180642347373987,0.5,0,NA,0.5,1,0.9565464082661407,0.5,0.998478051569667,0.9295619737990582,0.5753648972753177,0.10471414242728184,0.2904841402337229,0.5472388708933018,1,0.9565464082661407,0.5,0.9909523949666391,0.9448562277266223,0.6714701677113203,0.058074222668004015,1,0.529037111334002,0.9899565415639388,0.9811947079620534,0.7861489938233621,0.7294673600921574,0.944805654479912,0.6259923949509214,0.5622674509045508,0.98268108807148,0.7256174262248399,0.27662043362917405,0.9861804337725018,0.6165936160985516,0.03570692822878002,1,0.51785346411439
ROI_0873,20190714T161911_20190714T163415_T16PBC,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
ROI_0873,20200130T162521_20200130T163545_T16PBC,80,0.8451449546666873,1,0.9809289573421498,0.9469466600199401,0.7159159159159159,1,0.8579579579579579,1,1,1,0.6374925214992625,1,0.8187462607496312,0,0,0.4947070005243838,0.596663332563925,0.9818316100443132,0.7469491319672619,0.9914962025200835,0.9508249133917583,0.8558178918881574,0.6021354688021355,0.3763660632351714,0.7704424885961385,0.9993972968120849,0.9266907384433672,0.6317654874750697,0.9896739602029585,0.9134402596581449,0.7389172393238123,0.14681348014681347,0.8997955010224948,0.5729048883429401,0.9811452215468527,0.9576727303070761,0.7887623859872716,0.9968487538876786,0.9340753864324963,0.8064378365649758,0.21368034701368036,0.14448154498691454,0.5680029946919477,0.994156771220709,0.90908700036742,0.5343968658172373,0.9952046254812501,0.9689584333813563,0.9106008172271653,0.6575241908575242,0.29111268687584946,0.7796154482079964,0.9999957255093056,0.9041771985560683,0.5068011251377839,0.9329743652979298,0.9463992031687939,0.8222947599171603,0.47407529194696774,0.9719839694370576,0.6997495103802636,0.7718908846780933,0.9987885521129424,0.8833906068455273,0.6447860577911136,0.9993346404581072,0.821221543352187
ROI_0877,20190505T084609_20190505T090416_T33MZT,80,0.9492050748607578,0.8782129220359383,1,0.9391064610179691,NA,NA,NA,0.8782129220359383,1,0.9391064610179691,0.9999674692279228,0.9492035063476317,0.4999837346139614,NA,NA,NA,0.9999674692279228,0.9492035063476317,0.4999837346139614,0.937219676237491,0.9460989356068847,0.4697116618269522,NA,0,NA,0.9395700245200694,0.946187771548847,0.470506896758515,0.9452344452080139,0.9464197741976198,0.47261722260400696,NA,NA,NA,0.9452344452080139,0.9464197741976198,0.47261722260400696,1,0.9492050748607578,0.5,NA,NA,NA,1,0.9492050748607578,0.5,0.9468894482374421,0.99672978803547585,0.9444173684956207,NA,0,NA,1,0.9492050748607578,0.5,1,0.9492050748607578,0.5,0.8197551246131887,0.9466909606615731,0.47857057142513537,0.8201454938781153,0.9972706101076428,0.8891001025621579,0.7295635590291193,0.9999721324267082,0.8645918099096964
ROI_0877,20190609T084601_20190609T090631_T33MZT,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROI_0877,20190808T084601_20190808T090719_T33MZT,80,0.8857538762008793,1,1,1,1,1,1,1,1,1,0.9363523064989846,0.994718008304902,0.9489018534420663,0,NA,0.5,0.8357494651237468,1,0.9178747325618735,1,0.8857538762008793,0.5,0,NA,0.5,1,0.9976455239867068,0.5,1,0.8857538762008793,0.5,0,NA,0.5,1,0.9976455239867068,0.5,0.9807871641348777,0.9780807154621345,0.9051880007978013,0.544620373245024,0.8020727494411705,0.7638440078766191,0.9640965524178727,0.9975580562127453,0.48204827620893637,0.9715010327607394,0.9936709424947183,0.9617632195122323,0.9443927006795682,0.7932603152526657,0.956691682641646,0.9991991364601831,0.9976436413081268,0.49959956823009155,0.9435467705528102,0.9989573385374135,0.967955688732603,1,0.8857538762008793,0.5,0.5623752625478251,1,0.7811876312739126,0.796005786946253,1,0.8980028934731266
ROI_0877,20190922T084639_20190922T090622_T33MZT,80,0.859715687371903,0.20621273615401187,1,0.6031063680770059,NA,NA,NA,0.20621273615401187,1,0.6031063680770059,0.009284534157028958,1,0.5046422670785145,NA,NA,NA,0.009284534157028958,1,0.5046422670785145,0.021895876732993324,1,0.5109479383664967,NA,0,NA,0.07503950865598732,1,0.5375197543279937,0.10956468644493944,1,0.5547823432224697,NA,NA,NA,0.10956468644493944,1,0.5547823432224697,0.15705588678974225,1,0.5785279433948711,NA,NA,NA,0.15705588678974225,1,0.5785279433948711,0.19018479275914107,1,0.5950923963795706,NA,0,NA,0.2064057898139503,1,0.6032028949069752,0.0061822067380217045,1,0.5030911033690109,0,NA,0.5,0.01744666331441709,1,0.5087233316572085,6.958910997773144e-4,1,0.5003479455498887
ROI_0877,20200120T085159_20200120T090942_T33MZT,80,0.6452576607315859,0.5824829219854762,1,0.7912414609927381,NA,NA,NA,0.5824829219854762,1,0.7912414609927381,0.8294351992534723,0.7191423814784272,0.6201100071691432,NA,NA,NA,0.8294351992534723,0.7191423814784272,0.6201100071691432,0.9623805137162478,0.6364323238077154,0.4811902568581239,NA,0,NA,0.9989172957517317,0.6450096562379297,0.49945864787586586,1,0.6452576607315859,0.5,NA,NA,NA,1,0.6452576607315859,0.5,0.6188462320695803,0.9968683754095201,0.8076550243769186,NA,0,NA,0.6614844413604986,0.997069643307967,0.8289741290223778,0.6989543828585785,0.9941295081548789,0.8457233968325774,NA,0,NA,0.7293957194300549,0.9941866627530596,0.8608189386317584,0.5200629284458111,1,0.7600314642229056,1,0.6452576607315859,0.5,0.028012729252156452,1,0.5140063646260782,0.032834053142235003,1,0.5164170265711175
ROI_0902,20190308T144729_20190308T144826_T19KEB,80,0.006974652714788039,1,1,1,1,1,1,1,1,1,0.13945766463752074,1,0.5697288323187604,0,NA,0.5,0.07400881057268723,1,0.5370044052863436,0.49806308799114557,0.5056179775280899,0.7473213051062952,0,0,0.4758508328705196,0.37973568281938325,0.09095385481148002,0.6645956218818517,0.6629773104593248,0.24143490528012898,0.8241734970714343,0.9286608260325406,0.0686433230029141,0.9252307443002774,0.8370044052863436,0.10721944245889921,0.8720938577066115,0,NA,0.5,0,0,0.4995028798017733,0,0,0.49949936638558173,0.7919203099059214,0.9903114186851211,0.895932946606995,0,NA,0.5,0.4205580029368576,0.9910034602076124,0.7102535786676966,0.05257332595462092,1,0.5262866629773104,0,NA,0.5,0.09352517985611511,1,0.5467625899280576,0.05257332595462092,1,0.5262866629773104
ROI_0902,20190502T144741_20190502T145234_T19KEB,80,0.6624569150188551,1,1,1,NA,NA,NA,1,1,1,0.0010254617491114617,1,0.5005127308745557,NA,NA,NA,0.0010254617491114617,1,0.5005127308745557,0.2441065081862146,0.5097085016302496,0.3916385075493285,NA,0,NA,0.2864825496708035,0.5222022791720212,0.38602294685744837,0.1043174270232476,0.7754006063230836,0.522507823298819,NA,0,NA,0.5675755986715609,0.7125416934870384,0.5590962577867988,0.22682514711880214,1,0.613412573559401,NA,NA,NA,0.22682514711880214,1,0.613412573559401,0.6167686301928569,0.9437104395114558,0.7722840989754007,NA,NA,NA,0.6167686301928569,0.9437104395114558,0.7722840989754007,0.011326691137912947,1,0.5056633455689564,0.8382567150265107,0.9866002852754004,0.907956386924011,4.195070791819609e-4,1,0.500209753539591,1.4566218027151434e-4,1,0.5000728310901358
ROI_0902,20190507T144739_20190507T145618_T19KEB,80,0.45092075451306735,1,1,1,NA,NA,NA,1,1,1,0.5119965760753263,1,0.7559982880376632,NA,0,NA,0.5134517440616306,0.9960479558965162,0.7558893519543335,0.2618874384763535,0.8766978050318069,0.6158195768469946,NA,0,NA,0.35425636635994007,0.6615409207161125,0.6027060146949852,0.008294457521934516,0.992827868852459,0.5041226252293061,NA,0,NA,0.3976802910335972,0.5650090602843348,0.5731231283083856,0.40633426064626577,1,0.7031671303231328,NA,NA,NA,0.40633426064626577,1,0.7031671303231328,0.8064455381981597,0.9519637859084341,0.886513456310867,NA,0,NA,0.8064455381981597,0.9477215571874057,0.884956404235735,0.11170554247806545,1,0.5558527712390328,0.650357372137813,1,0.8251786860689065,0,NA,0.5,0,NA,0.5
ROI_0902,20190706T144739_20190706T145618_T19KEB,80,0.6752598608157294,1,0.9935202853118895,0.9932191504029286,0.9313235716336492,1,0.9656617858168246,0.999714080743598,1,0.999857040371799,0.40364796195419167,1,0.7018239809770959,0.012977318403674993,0.7337662337662337,0.5063190035614081,0.36827959784156966,0.9988438491364117,0.6835252813171038,0.6990745768718525,0.9924934672877477,0.8440401053708158,0.612460522538042,0.19010444515738067,0.7122162088164625,0.8636217132281844,0.926371199785872,0.8328585341871972,0.9294700680777608,0.9977236331061057,0.9625302179122253,0.8539764570772322,0.397902397260274,0.8804281000968825,0.9843212276853016,0.9450525317561329,0.9096578784899028,0.8429638690574861,0.9942357866634306,0.9164007545063977,0.42118863049095606,0.3189407774589095,0.6781880189522469,0.879071750137761,0.9870014650346998,0.9228464762469557,0.9683904268149782,0.9934150345959892,0.9775213360214146,0.8519092736146999,0.5049006261911244,0.8958552434297131,0.9897173038333975,0.9522818671095016,0.9233647746103841,0.07888674855813473,0.9991312531673061,0.5393720594717363,0,NA,0.5,0.3863055668288111,1,0.6931527834144056,0.20169537059795245,1,0.6008476852989763
ROI_0902,20200630T144729_20200630T145607_T19KEB,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
ROI_0906,20181217T164709_20181217T164715_T16TEM,80,0.7031430324879092,0.9999725532603982,1,0.9999862766301991,1,1,1,0.9999780915073919,1,0.999989045753696,0.7622782989608664,1,0.8811391494804333,0,NA,0.5,0.6084645652040557,1,0.8042322826020278,0.977328993088911,0.9461358189364268,0.9227692943600841,0.5585546459360274,0.6674797591862155,0.7492017467580903,0.9190831734013373,0.925200583998271,0.6847757161280642,0.9996212349934951,0.8580408047872591,0.8039453203962404,0.5271763913921522,0.824374342082923,0.7514490603630244,0.9590836992051599,0.9056806756069,0.6102006525449954,0.9833947225409093,0.8857082115859055,0.8414113126421878,0.6762285292393216,0.5916742666058672,0.7876730122138964,0.9868899580233281,0.8836187449734204,0.5127910368878104,0.9949443105653479,0.9418079595113511,0.9246662782835842,0.8460836898221537,0.6796385773343334,0.879935240207514,0.996551603263489,0.9105485671276093,0.6362582378740077,0.9952187779613659,0.930688596626318,0.909831466733901,0.6338056002327482,0.9979256877641507,0.8153425348712824,0.7846473917363357,0.9999650215117702,0.8922911903422284,0.7868266628607188,0.9999511664248242,0.8933678236940442
ROI_0906,20190131T164521_20190131T164523_T16TEM,80,0.8186435902285386,1,1,1,1,1,1,1,1,NA,0.9803154246917655,0.9693285283381274,0.9201474965369183,0,NA,0.5,0.8279225415989594,1,NA,1,0.8620171106911337,0.6387221725620398,0.27738049631805217,1,0.6386902481590261,0.9999884206097707,1,NA,0.9913293571277022,0.9644859127147956,0.9132784358532564,0.7784659260205168,0.9568367907499935,0.8853431966319845,0.9889764205016964,1,NA,0.9714231830076145,0.8774685377227912,0.6795459251351017,0.24373217554165075,0.7588126159554731,0.6132850273969364,0.9645516267113373,1,NA,0.9987128409439167,0.9296024365517876,0.8286566375578988,0.655088749840378,0.9912085788812676,0.8269007953921473,0.9993631335373879,1,NA,0.9993352035644405,0.8290107208091649,0.5344545595994424,1,0.8186435902285386,0.5,0.6615526061434733,0.9767697651915432,0.7952657254528714,0.8268181711025719,0.9959336665152203,0.9057897946986916
ROI_0906,20190717T162901_20190717T163927_T16TEM,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROI_0906,20190730T163901_20190730T164152_T16TEM,80,0.12198887606578637,0.9815851922164215,0.9997421932905803,0.9907750118355843,0.9941556570770054,0.9966578643340486,0.9969053295607189,0.9884977281671496,0.9998552481589376,0.9942291770096154,1.8984337921214997e-4,1,0.5000949216896061,0,NA,0.5,1.0733068584308255e-4,1,0.5000536653429215,0,NA,0.5,0.056838292793348975,0.17981770833333333,0.5150046888527192,0.05783335122178096,0.42096354166666666,0.5179731233737006,0.9998101566207879,0.12243118839501581,0.5020569536730696,0.013746553072395768,0.9910979228486647,0.5068668876851689,0.9893563736538943,0.21400904683225438,0.49480861369192825,0.8092390444549913,0.6104640061103686,0.8687476060693076,0.06613985265670659,0.7509345794392523,0.5319348404621954,0.5429143858895925,0.6892088291397948,0.7377775311687269,0.6930232558139535,0.940446543580936,0.8434629546403465,0.5441412520064205,0.8849397590361445,0.7684098143635756,0.6480447926728918,0.9476065916819252,0.8190932451938573,0.008416389811738648,1,0.5042081949058693,0,NA,0.5,0.03258978009808575,1,0.5162948900490428,0,NA,0.5
